140,-0.069645,0.023012,-1
144,-0.069523,0.021913,-1
144,-0.06757,0.022035,-1
145,-0.068425,0.023012,-1
146,-0.070256,0.025697,-1
147,-0.07343,0.030581,-1
148,-0.075383,0.02643,-1
149,-0.076726,0.024354,-1
150,-0.077825,0.02643,-1
150,-0.077703,0.028505,-1
151,-0.075871,0.027529,-1
155,-0.073308,0.026308,-1
156,-0.073308,0.029116,-1
157,-0.076848,0.032167,-1
159,-0.077458,0.032656,-1
161,-0.07697,0.03351,-1
162,-0.076848,0.033266,-1
164,-0.077092,0.031923,-1
165,-0.077825,0.031435,-1
166,-0.078923,0.03583,-1
168,-0.079534,0.037417,-1
170,-0.081609,0.033754,-1
171,-0.083318,0.031435,-1
172,-0.082097,0.033144,-1
174,-0.080388,0.035342,-1
175,-0.078679,0.034365,-1
176,-0.078069,0.033388,-1
177,-0.079167,0.034365,-1
180,-0.079778,0.034731,-1
182,-0.079045,0.033877,-1
184,-0.076848,0.031801,-1
185,-0.078069,0.032045,-1
186,-0.078679,0.033632,-1
187,-0.078557,0.034731,-1
189,-0.078313,0.034853,-1
196,-0.07697,0.032412,-1
197,-0.072941,0.030947,-1
199,-0.076115,0.035219,-1
202,-0.075871,0.031679,-1
204,-0.07343,0.030947,-1
206,-0.076115,0.030947,-1
210,-0.075749,0.031191,-1
211,-0.071721,0.026064,-1
212,-0.073796,0.027162,-1
214,-0.072453,0.029604,-1
215,-0.072941,0.029726,-1
216,-0.072941,0.030336,-1
217,-0.073308,0.02936,-1
219,-0.07404,0.025453,-1
220,-0.07343,0.022523,-1
226,-0.072331,0.023256,-1
227,-0.070378,0.023988,-1
229,-0.073186,0.027651,-1
230,-0.073674,0.028017,-1
231,-0.07343,0.027529,-1
232,-0.072331,0.025697,-1
234,-0.073674,0.02643,-1
235,-0.074284,0.02997,-1
236,-0.075627,0.030458,-1
237,-0.075139,0.028627,-1
240,-0.073796,0.025331,-1
244,-0.073552,0.024843,-1
246,-0.072453,0.030214,-1
247,-0.072575,0.03351,-1
249,-0.071354,0.036196,-1
250,-0.070012,0.035342,-1
251,-0.070134,0.035464,-1
252,-0.072331,0.036074,-1
254,-0.074651,0.034487,-1
255,-0.073674,0.031923,-1
256,-0.072087,0.031801,-1
257,-0.070866,0.034365,-1
259,-0.070012,0.03583,-1
260,-0.070866,0.034853,-1
261,-0.071843,0.033266,-1
262,-0.071843,0.03229,-1
265,-0.071843,0.031801,-1
266,-0.072331,0.032167,-1
267,-0.073674,0.033754,-1
269,-0.072453,0.032045,-1
270,-0.071843,0.031313,-1
271,-0.073552,0.033266,-1
272,-0.074773,0.034243,-1
274,-0.073918,0.034487,-1
275,-0.073918,0.033999,-1
276,-0.074162,0.03351,-1
277,-0.07404,0.033022,-1
280,-0.074528,0.031557,-1
281,-0.074162,0.031557,-1
282,-0.073308,0.031801,-1
284,-0.073918,0.031923,-1
285,-0.074406,0.032656,-1
286,-0.075017,0.032412,-1
290,-0.07697,0.028749,-1
291,-0.079167,0.026674,-1
294,-0.078191,0.029482,-1
297,-0.077336,0.025331,-1
300,-0.077336,0.025941,-1
301,-0.075749,0.029482,-1
302,-0.074651,0.02643,-1
305,-0.075749,0.027284,-1
306,-0.078679,0.025331,-1
307,-0.081365,0.023622,-1
309,-0.079778,0.023256,-1
310,-0.079045,0.021791,-1
311,-0.08051,0.020448,-1
312,-0.080999,0.01996,-1
314,-0.079412,0.020448,-1
315,-0.07758,0.020814,-1
316,-0.07636,0.022035,-1
319,-0.076604,0.021058,-1
320,-0.078313,0.015931,-1
321,-0.079534,0.013123,-1
324,-0.078679,0.014955,-1
325,-0.078557,0.014466,-1
326,-0.076115,0.015565,-1
327,-0.075871,0.015077,-1
332,-0.074773,0.0141,-1
334,-0.077825,0.01996,-1
337,-0.078679,0.022157,-1
339,-0.07758,0.021303,-1
345,-0.076115,0.02289,-1
346,-0.080144,0.023866,-1
350,-0.080144,0.02704,-1
351,-0.082097,0.028993,-1
352,-0.077947,0.033754,-1
354,-0.077703,0.034121,-1
355,-0.080266,0.033266,-1
356,-0.081487,0.033022,-1
357,-0.081609,0.032656,-1
360,-0.081731,0.032412,-1
361,-0.081609,0.032534,-1
364,-0.081487,0.030336,-1
365,-0.079656,0.028749,-1
366,-0.081609,0.033632,-0.999634
367,-0.081731,0.035097,-0.998413
371,-0.079778,0.035097,-0.999268
372,-0.079289,0.035342,-0.999268
375,-0.076604,0.034731,-0.997925
376,-0.077092,0.034975,-1
377,-0.078923,0.029604,-1
379,-0.07758,0.0235,-1
381,-0.076848,0.023866,-0.998779
382,-0.075871,0.025575,-0.998901
384,-0.075017,0.027162,-1
387,-0.072209,0.025209,-1
389,-0.071477,0.024721,-1
390,-0.073674,0.0235,-1
391,-0.073796,0.023378,-1
392,-0.073674,0.023622,-1
394,-0.073308,0.023866,-1
396,-0.074162,0.022645,-1
397,-0.075383,0.022523,-1
399,-0.075993,0.02411,-1
400,-0.075505,0.021791,-1
405,-0.074406,0.021303,-0.998169
411,-0.072453,0.02057,-0.998535
412,-0.07404,0.021669,-1
414,-0.075749,0.020936,-1
416,-0.077947,0.02289,-1
417,-0.079534,0.022035,-1
419,-0.080022,0.023622,-1
421,-0.080266,0.024232,-1
426,-0.080754,0.023988,-1
429,-0.079656,0.026308,-1
430,-0.077825,0.030214,-1
431,-0.077092,0.028871,-1
434,-0.080632,0.023988,-1
435,-0.08051,0.024477,-1
436,-0.077825,0.028139,-1
439,-0.076238,0.029726,-1
441,-0.07758,0.03351,-1
442,-0.081365,0.036318,-1
444,-0.086492,0.036196,-1
445,-0.08637,0.036318,-1
446,-0.085149,0.036929,-1
447,-0.082219,0.040347,-1
451,-0.0799,0.041934,-1
452,-0.080632,0.039248,-1
