141,0.007874,0.984496,0.195385
145,0.004334,0.982177,0.194287
146,0.002258,0.983153,0.194165
146,0.003113,0.987792,0.194043
149,0.002503,0.989257,0.197217
153,0.002625,0.986205,0.199292
155,0.003845,0.98706,0.197339
156,0.00409,0.985961,0.197339
157,0.000549,0.982787,0.197339
160,0.000916,0.986938,0.195263
161,0.001404,0.990844,0.195019
165,0.001282,0.985717,0.195752
166,0.00177,0.982177,0.197583
167,0.002503,0.985473,0.196484
172,0.000916,0.985839,0.193432
174,0.000916,0.983031,0.194897
175,0.001404,0.98181,0.195874
176,0.001282,0.982543,0.200879
184,0.003479,0.983153,0.201733
191,0.005066,0.984008,0.198193
195,0.002014,0.984374,0.197461
196,0.000916,0.983886,0.196606
197,0.003113,0.986205,0.199536
199,0.005188,0.986205,0.19856
200,0.002869,0.983153,0.197705
201,0.002503,0.982543,0.196118
202,0.002869,0.98474,0.19685
205,0.002625,0.98767,0.197461
209,0.002747,0.989623,0.195874
210,-0.000183,0.987548,0.197705
215,0.00238,0.98352,0.194775
216,0.004334,0.981933,0.192578
220,0.002136,0.984008,0.195508
221,0.001892,0.987182,0.197095
222,0.006653,0.990844,0.195263
225,0.006409,0.986816,0.199048
226,0.002991,0.985595,0.198193
229,0.002503,0.985595,0.197705
230,0.004578,0.985351,0.197583
231,0.002747,0.985595,0.19856
235,0.001648,0.984252,0.197095
236,0.003113,0.986694,0.19856
239,0.002136,0.985595,0.195263
240,0.000916,0.988403,0.1927
241,0.001648,0.985229,0.195385
242,0.00116,0.981688,0.199536
244,0.001038,0.985351,0.199658
245,0.00177,0.989013,0.198071
246,0.00238,0.990478,0.198315
247,0.00238,0.990356,0.199414
249,0.001892,0.985106,0.198071
250,0.001282,0.979613,0.195996
254,0.00116,0.980712,0.197217
256,0.001404,0.984496,0.199414
260,0.003479,0.987182,0.197339
261,0.000549,0.983275,0.197949
265,0.003357,0.985961,0.196484
266,0.004456,0.985351,0.195385
267,0.004944,0.987548,0.196484
269,0.004212,0.988158,0.197095
270,0.003968,0.986205,0.198193
276,0.003968,0.984374,0.199902
277,0.004334,0.985595,0.19856
278,0.002503,0.98999,0.195263
280,0.003723,0.991821,0.1927
281,0.003357,0.990966,0.192822
282,0.004456,0.985595,0.198193
285,0.005921,0.983397,0.201123
286,0.004944,0.98474,0.199292
287,0.002503,0.98413,0.197095
288,0.003479,0.985351,0.195752
290,0.003357,0.985839,0.194897
291,0.00238,0.984618,0.197705
292,0.000671,0.984008,0.198926
293,0.001038,0.984252,0.19563
295,0.002991,0.985595,0.195263
297,0.004212,0.984862,0.198315
298,0.00409,0.984008,0.199048
300,0.003968,0.983397,0.196118
301,0.003723,0.981933,0.196728
302,0.002747,0.987548,0.200635
306,0.001526,0.989745,0.200635
307,0.002014,0.986694,0.200269
308,0.003968,0.983275,0.197095
310,0.003479,0.987304,0.197827
311,0.003357,0.988891,0.19685
312,0.002991,0.988891,0.194043
314,0.003723,0.987304,0.193066
315,0.003601,0.98767,0.194409
316,0.003357,0.989868,0.195874
317,0.003601,0.990234,0.196118
319,0.004456,0.988158,0.196972
320,0.005432,0.985961,0.199536
321,0.004822,0.985717,0.199902
323,0.004456,0.989379,0.198437
325,0.005066,0.993286,0.195996
326,0.005188,0.990356,0.194043
327,0.001892,0.987914,0.19563
330,0.00116,0.988403,0.194409
331,0.003235,0.989013,0.195263
335,0.00531,0.989379,0.196118
336,0.003845,0.987304,0.198437
337,0.004334,0.98767,0.198437
339,0.002869,0.986083,0.196118
340,0.000793,0.985229,0.193798
341,0.000427,0.98706,0.194531
342,0.000061,0.98767,0.195752
345,-0.001526,0.986816,0.19685
346,-0.00177,0.986938,0.198926
347,0.002503,0.988647,0.197339
354,0.004212,0.988769,0.194409
355,0.002503,0.98767,0.195752
356,0.000061,0.988647,0.19685
357,-0.003113,0.988891,0.195385
360,-0.000916,0.987548,0.197705
361,0.003357,0.984862,0.200635
362,0.006287,0.98474,0.200879
364,0.003479,0.985229,0.19978
367,0.001526,0.98413,0.200024
369,0.000671,0.980712,0.198682
370,0.00238,0.98413,0.198926
372,0.004334,0.984862,0.200757
374,0.003113,0.983642,0.201489
375,0.003723,0.988525,0.200879
379,0.004944,0.981566,0.196118
380,0.003723,0.978881,0.19563
382,0.003357,0.9812,0.196606
383,0.0047,0.981444,0.192944
385,0.005555,0.982787,0.197461
387,0.004944,0.984984,0.19856
389,0.005677,0.988158,0.197217
390,0.00409,0.988158,0.195996
391,0.00116,0.982665,0.197217
395,0.001404,0.980468,0.200146
396,0.002014,0.98352,0.19978
397,0.000305,0.984496,0.198071
399,0.003113,0.984252,0.197949
400,0.002014,0.98706,0.198193
401,-0.000061,0.98767,0.197827
402,-0.000549,0.985351,0.198193
404,0.001282,0.983764,0.198804
405,0.002869,0.982909,0.198437
406,0.00409,0.981566,0.197339
407,0.005066,0.98474,0.196972
422,0.003723,0.990478,0.197217
424,0.00238,0.98706,0.19624
426,0.004334,0.985229,0.195996
427,0.002625,0.986205,0.193554
430,0.001282,0.985229,0.196606
432,0.001648,0.987792,0.198682
434,0.001404,0.989135,0.198193
435,0.005677,0.986205,0.198193
440,0.005432,0.986449,0.197705
441,0.004944,0.988036,0.198437
444,0.003601,0.988403,0.194043
445,0.000916,0.984496,0.198193
446,0.000183,0.985473,0.200757
447,0.001038,0.986571,0.198071
449,0.00238,0.985839,0.197339
452,0.001038,0.986816,0.196606
455,-0.001648,0.986816,0.196118
456,0.000427,0.98413,0.193798
460,0.001404,0.988158,0.197949
462,0.001404,0.987792,0.198682
466,0.001282,0.98181,0.200024
467,0.003357,0.985106,0.198926
469,0.00177,0.988281,0.19978
471,0.002503,0.993164,0.194531
474,0.003235,0.991821,0.195385
475,0.002747,0.98706,0.197217
476,0.00531,0.987914,0.19917
477,0.003113,0.988525,0.197827
478,0.003845,0.989013,0.197461
480,0.003601,0.988891,0.196118
481,0.002991,0.98706,0.195141
482,0.004212,0.984984,0.194897
483,0.004822,0.983153,0.19563
485,0.00238,0.980834,0.19856
